Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"QCL,""Cultures et produits animaux"",""372"",""Irlande"",""5510"",""Production"",""0111"",""Blé"",""1968"",""1968"",""tonnes"",""412300"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""372"",""Irlande"",""5510"",""Production"",""0111"",""Blé"",""1969"",""1969"",""tonnes"",""362800"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""372"",""Irlande"",""5510"",""Production"",""0111"",""Blé"",""1970"",""1970"",""tonnes"",""381000"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""372"",""Irlande"",""5510"",""Production"",""0111"",""Blé"",""1971"",""1971"",""tonnes"",""380200"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""372"",""Irlande"",""5510"",""Production"",""0111"",""Blé"",""1972"",""1972"",""tonnes"",""270400"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""372"",""Irlande"",""5510"",""Production"",""0111"",""Blé"",""1973"",""1973"",""tonnes"",""228900"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""372"",""Irlande"",""5510"",""Production"",""0111"",""Blé"",""1974"",""1974"",""tonnes"",""245000"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""372"",""Irlande"",""5510"",""Production"",""0111"",""Blé"",""1975"",""1975"",""tonnes"",""195000"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""372"",""Irlande"",""5510"",""Production"",""0111"",""Blé"",""1976"",""1976"",""tonnes"",""200000"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""372"",""Irlande"",""5510"",""Production"",""0111"",""Blé"",""1977"",""1977"",""tonnes"",""250000"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""372"",""Irlande"",""5510"",""Production"",""0111"",""Blé"",""1978"",""1978"",""tonnes"",""253000"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""372"",""Irlande"",""5510"",""Production"",""0111"",""Blé"",""1979"",""1979"",""tonnes"",""252000"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""372"",""Irlande"",""5510"",""Production"",""0111"",""Blé"",""1980"",""1980"",""tonnes"",""272000"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""372"",""Irlande"",""5510"",""Production"",""0111"",""Blé"",""1981"",""1981"",""tonnes"",""286000"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""372"",""Irlande"",""5510"",""Production"",""0111"",""Blé"",""1982"",""1982"",""tonnes"",""400000"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""372"",""Irlande"",""5510"",""Production"",""0111"",""Blé"",""1983"",""1983"",""tonnes"",""387000"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""372"",""Irlande"",""5510"",""Production"",""0111"",""Blé"",""1984"",""1984"",""tonnes"",""602000"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""372"",""Irlande"",""5510"",""Production"",""0111"",""Blé"",""1985"",""1985"",""tonnes"",""495000"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""372"",""Irlande"",""5510"",""Production"",""0111"",""Blé"",""1986"",""1986"",""tonnes"",""424000"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""372"",""Irlande"",""5510"",""Production"",""0111"",""Blé"",""1987"",""1987"",""tonnes"",""402000"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""372"",""Irlande"",""5510"",""Production"",""0111"",""Blé"",""1988"",""1988"",""tonnes"",""455000"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""372"",""Irlande"",""5510"",""Production"",""0111"",""Blé"",""1989"",""1989"",""tonnes"",""459000"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""372"",""Irlande"",""5510"",""Production"",""0111"",""Blé"",""1990"",""1990"",""tonnes"",""598000"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""372"",""Irlande"",""5510"",""Production"",""0111"",""Blé"",""1991"",""1991"",""tonnes"",""674000"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""372"",""Irlande"",""5510"",""Production"",""0111"",""Blé"",""1992"",""1992"",""tonnes"",""714000"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""372"",""Irlande"",""5510"",""Production"",""0111"",""Blé"",""1993"",""1993"",""tonnes"",""539000"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""372"",""Irlande"",""5510"",""Production"",""0111"",""Blé"",""1994"",""1994"",""tonnes"",""572000"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""372"",""Irlande"",""5510"",""Production"",""0111"",""Blé"",""1995"",""1995"",""tonnes"",""583000"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""372"",""Irlande"",""5510"",""Production"",""0111"",""Blé"",""1996"",""1996"",""tonnes"",""771000"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""372"",""Irlande"",""5510"",""Production"",""0111"",""Blé"",""1997"",""1997"",""tonnes"",""725000"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""372"",""Irlande"",""5510"",""Production"",""0111"",""Blé"",""1998"",""1998"",""tonnes"",""673000"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""372"",""Irlande"",""5510"",""Production"",""0111"",""Blé"",""1999"",""1999"",""tonnes"",""597000"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""372"",""Irlande"",""5510"",""Production"",""0111"",""Blé"",""2000"",""2000"",""tonnes"",""737400"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""372"",""Irlande"",""5510"",""Production"",""0111"",""Blé"",""2001"",""2001"",""tonnes"",""769200"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""372"",""Irlande"",""5510"",""Production"",""0111"",""Blé"",""2002"",""2002"",""tonnes"",""867200"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""372"",""Irlande"",""5510"",""Production"",""0111"",""Blé"",""2003"",""2003"",""tonnes"",""794100"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""372"",""Irlande"",""5510"",""Production"",""0111"",""Blé"",""2004"",""2004"",""tonnes"",""1019200"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""372"",""Irlande"",""5510"",""Production"",""0111"",""Blé"",""2005"",""2005"",""tonnes"",""802700"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""372"",""Irlande"",""5510"",""Production"",""0111"",""Blé"",""2006"",""2006"",""tonnes"",""801000"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""372"",""Irlande"",""5510"",""Production"",""0111"",""Blé"",""2007"",""2007"",""tonnes"",""713400"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""372"",""Irlande"",""5510"",""Production"",""0111"",""Blé"",""2008"",""2008"",""tonnes"",""992800"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""372"",""Irlande"",""5510"",""Production"",""0111"",""Blé"",""2009"",""2009"",""tonnes"",""690100"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""372"",""Irlande"",""5510"",""Production"",""0111"",""Blé"",""2010"",""2010"",""tonnes"",""669200"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""372"",""Irlande"",""5510"",""Production"",""0111"",""Blé"",""2011"",""2011"",""tonnes"",""929200"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""372"",""Irlande"",""5510"",""Production"",""0111"",""Blé"",""2012"",""2012"",""tonnes"",""707900"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""372"",""Irlande"",""5510"",""Production"",""0111"",""Blé"",""2013"",""2013"",""tonnes"",""545300"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""372"",""Irlande"",""5510"",""Production"",""0111"",""Blé"",""2014"",""2014"",""tonnes"",""717000"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""372"",""Irlande"",""5510"",""Production"",""0111"",""Blé"",""2015"",""2015"",""tonnes"",""696600"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""372"",""Irlande"",""5510"",""Production"",""0111"",""Blé"",""2016"",""2016"",""tonnes"",""647700"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""372"",""Irlande"",""5510"",""Production"",""0111"",""Blé"",""2017"",""2017"",""tonnes"",""681679"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""372"",""Irlande"",""5510"",""Production"",""0111"",""Blé"",""2018"",""2018"",""tonnes"",""485480"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""372"",""Irlande"",""5510"",""Production"",""0111"",""Blé"",""2019"",""2019"",""tonnes"",""595360"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""372"",""Irlande"",""5510"",""Production"",""0111"",""Blé"",""2020"",""2020"",""tonnes"",""364920"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""372"",""Irlande"",""5510"",""Production"",""0111"",""Blé"",""2021"",""2021"",""tonnes"",""628080"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""372"",""Irlande"",""5510"",""Production"",""0111"",""Blé"",""2022"",""2022"",""tonnes"",""701240"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""1961"",""1961"",""tonnes"",""8301200"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""1962"",""1962"",""tonnes"",""9496900"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""1963"",""1963"",""tonnes"",""8126800"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""1964"",""1964"",""tonnes"",""8585800"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""1965"",""1965"",""tonnes"",""9775900"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""1966"",""1966"",""tonnes"",""9399600"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""1967"",""1967"",""tonnes"",""9595600"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""1968"",""1968"",""tonnes"",""9655400"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""1969"",""1969"",""tonnes"",""9584600"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""1970"",""1970"",""tonnes"",""9688600"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""1971"",""1971"",""tonnes"",""9993900"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""1972"",""1972"",""tonnes"",""9255000"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""1973"",""1973"",""tonnes"",""8811400"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""1974"",""1974"",""tonnes"",""9576700"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""1975"",""1975"",""tonnes"",""9480000"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""1976"",""1976"",""tonnes"",""9105800"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""1977"",""1977"",""tonnes"",""6238300"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""1978"",""1978"",""tonnes"",""9190500"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""1979"",""1979"",""tonnes"",""8980300"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""1980"",""1980"",""tonnes"",""9156000"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""1981"",""1981"",""tonnes"",""8830300"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""1982"",""1982"",""tonnes"",""8968300"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""1983"",""1983"",""tonnes"",""8717400"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""1984"",""1984"",""tonnes"",""10057300"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""1985"",""1985"",""tonnes"",""8460700"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""1986"",""1986"",""tonnes"",""9102100"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""1987"",""1987"",""tonnes"",""9381000"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""1988"",""1988"",""tonnes"",""7951900"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""1989"",""1989"",""tonnes"",""7412900"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""1990"",""1990"",""tonnes"",""8108500"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""1991"",""1991"",""tonnes"",""9415660"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""1992"",""1992"",""tonnes"",""8938421"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""1993"",""1993"",""tonnes"",""8169800"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""1994"",""1994"",""tonnes"",""8251400"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""1995"",""1995"",""tonnes"",""7946080"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""1996"",""1996"",""tonnes"",""7987241"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""1997"",""1997"",""tonnes"",""6758351"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""1998"",""1998"",""tonnes"",""8338301"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""1999"",""1999"",""tonnes"",""7742800"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""2000"",""2000"",""tonnes"",""7463968"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""2001"",""2001"",""tonnes"",""6413300"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""2002"",""2002"",""tonnes"",""7547763"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""2003"",""2003"",""tonnes"",""6229453"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""2004"",""2004"",""tonnes"",""8638721"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""2005"",""2005"",""tonnes"",""7717129"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""2006"",""2006"",""tonnes"",""7181720"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""2007"",""2007"",""tonnes"",""7170181"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""2008"",""2008"",""tonnes"",""8855440"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""2009"",""2009"",""tonnes"",""6534746"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""2010"",""2010"",""tonnes"",""6849858"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""2011"",""2011"",""tonnes"",""6641806.5"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""2012"",""2012"",""tonnes"",""7654248.3"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""2013"",""2013"",""tonnes"",""7312024.7"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""2014"",""2014"",""tonnes"",""7141926.4"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""2015"",""2015"",""tonnes"",""7394494.7"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""2016"",""2016"",""tonnes"",""8037872.1"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""2017"",""2017"",""tonnes"",""6966465"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""2018"",""2018"",""tonnes"",""7104650"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""2019"",""2019"",""tonnes"",""6739470"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""2020"",""2020"",""tonnes"",""6716180"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""2021"",""2021"",""tonnes"",""7294570"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""380"",""Italie"",""5510"",""Production"",""0111"",""Blé"",""2022"",""2022"",""tonnes"",""6609520"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""428"",""Lettonie"",""5510"",""Production"",""0111"",""Blé"",""1992"",""1992"",""tonnes"",""332400"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""428"",""Lettonie"",""5510"",""Production"",""0111"",""Blé"",""1993"",""1993"",""tonnes"",""338300"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""428"",""Lettonie"",""5510"",""Production"",""0111"",""Blé"",""1994"",""1994"",""tonnes"",""199400"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""428"",""Lettonie"",""5510"",""Production"",""0111"",""Blé"",""1995"",""1995"",""tonnes"",""243700"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""428"",""Lettonie"",""5510"",""Production"",""0111"",""Blé"",""1996"",""1996"",""tonnes"",""357500"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""428"",""Lettonie"",""5510"",""Production"",""0111"",""Blé"",""1997"",""1997"",""tonnes"",""394600"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""428"",""Lettonie"",""5510"",""Production"",""0111"",""Blé"",""1998"",""1998"",""tonnes"",""385300"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""428"",""Lettonie"",""5510"",""Production"",""0111"",""Blé"",""1999"",""1999"",""tonnes"",""351900"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""428"",""Lettonie"",""5510"",""Production"",""0111"",""Blé"",""2000"",""2000"",""tonnes"",""427400"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""428"",""Lettonie"",""5510"",""Production"",""0111"",""Blé"",""2001"",""2001"",""tonnes"",""451700"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""428"",""Lettonie"",""5510"",""Production"",""0111"",""Blé"",""2002"",""2002"",""tonnes"",""519500"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""428"",""Lettonie"",""5510"",""Production"",""0111"",""Blé"",""2003"",""2003"",""tonnes"",""468400"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""428"",""Lettonie"",""5510"",""Production"",""0111"",""Blé"",""2004"",""2004"",""tonnes"",""499900"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""428"",""Lettonie"",""5510"",""Production"",""0111"",""Blé"",""2005"",""2005"",""tonnes"",""676500"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""428"",""Lettonie"",""5510"",""Production"",""0111"",""Blé"",""2006"",""2006"",""tonnes"",""598300"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""428"",""Lettonie"",""5510"",""Production"",""0111"",""Blé"",""2007"",""2007"",""tonnes"",""807300"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""428"",""Lettonie"",""5510"",""Production"",""0111"",""Blé"",""2008"",""2008"",""tonnes"",""989600"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""428"",""Lettonie"",""5510"",""Production"",""0111"",""Blé"",""2009"",""2009"",""tonnes"",""1036400"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""428"",""Lettonie"",""5510"",""Production"",""0111"",""Blé"",""2010"",""2010"",""tonnes"",""989400"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""428"",""Lettonie"",""5510"",""Production"",""0111"",""Blé"",""2011"",""2011"",""tonnes"",""939500"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""428"",""Lettonie"",""5510"",""Production"",""0111"",""Blé"",""2012"",""2012"",""tonnes"",""1539800"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""428"",""Lettonie"",""5510"",""Production"",""0111"",""Blé"",""2013"",""2013"",""tonnes"",""1435000"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""428"",""Lettonie"",""5510"",""Production"",""0111"",""Blé"",""2014"",""2014"",""tonnes"",""1467500"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""428"",""Lettonie"",""5510"",""Production"",""0111"",""Blé"",""2015"",""2015"",""tonnes"",""2250100"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""428"",""Lettonie"",""5510"",""Production"",""0111"",""Blé"",""2016"",""2016"",""tonnes"",""2062300"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""428"",""Lettonie"",""5510"",""Production"",""0111"",""Blé"",""2017"",""2017"",""tonnes"",""2138800"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""428"",""Lettonie"",""5510"",""Production"",""0111"",""Blé"",""2018"",""2018"",""tonnes"",""1431600"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""428"",""Lettonie"",""5510"",""Production"",""0111"",""Blé"",""2019"",""2019"",""tonnes"",""2371000"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""428"",""Lettonie"",""5510"",""Production"",""0111"",""Blé"",""2020"",""2020"",""tonnes"",""2659600"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""428"",""Lettonie"",""5510"",""Production"",""0111"",""Blé"",""2021"",""2021"",""tonnes"",""2407700"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""428"",""Lettonie"",""5510"",""Production"",""0111"",""Blé"",""2022"",""2022"",""tonnes"",""2539400"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""440"",""Lituanie"",""5510"",""Production"",""0111"",""Blé"",""1992"",""1992"",""tonnes"",""833800"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""440"",""Lituanie"",""5510"",""Production"",""0111"",""Blé"",""1993"",""1993"",""tonnes"",""890600"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""440"",""Lituanie"",""5510"",""Production"",""0111"",""Blé"",""1994"",""1994"",""tonnes"",""549400"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""440"",""Lituanie"",""5510"",""Production"",""0111"",""Blé"",""1995"",""1995"",""tonnes"",""637300"",""A"",""Chiffre officiel"","""""
"QCL,""Cultures et produits animaux"",""440"",""Lituanie"",""5510"",""Production"",""0111"",""Blé"",""1996"",""1996"",""tonnes"",""936200"",""A"",""Chiffre officiel"","""""
